movieId,totalSeats,availableSeats,screenName,language,movieFormat,subtitle,screenType,filmFormat,theatreId,experienceKey,startTime,endTime
28583,162,133,AUDI 6,Hindi,ATMOS,True,,,507,,2025-07-07T03:45:00,2025-07-07T07:03:00
28583,162,113,AUDI 6,Hindi,ATMOS,True,,,507,,2025-07-07T07:10:00,2025-07-07T10:28:00
28583,162,70,AUDI 6,Hindi,ATMOS,True,,,507,,2025-07-07T13:25:00,2025-07-07T16:43:00
28583,28,24,AUDI 10 GOLD,Hindi,,True,GOLD,,507,gold,2025-07-07T03:40:00,2025-07-07T06:58:00
28583,28,14,AUDI 10 GOLD,Hindi,,True,GOLD,,507,gold,2025-07-07T17:00:00,2025-07-07T20:18:00
28583,49,46,SCREEN 12,Hindi,,True,INSIGNIA,,309,insignia,2025-07-07T12:55:00,2025-07-07T16:13:00
28583,170,142,SCREEN 3,Hindi,,False,LASER,,309,laser,2025-07-07T06:45:00,2025-07-07T09:54:00
28583,170,149,SCREEN 2,Hindi,ATMOS,True,LASER,,309,laser,2025-07-07T10:05:00,2025-07-07T13:23:00
28583,165,159,SCREEN 11,Hindi,ATMOS,True,LASER,,309,laser,2025-07-07T16:15:00,2025-07-07T19:33:00
28583,170,165,SCREEN 2,Hindi,ATMOS,True,LASER,,309,laser,2025-07-07T16:45:00,2025-07-07T20:03:00
29989,186,174,SCREEN 2,Hindi,,False,,,24,,2025-07-07T07:45:00,2025-07-07T10:54:00
29989,145,132,SCREEN 5,Hindi,,False,,,24,,2025-07-07T13:25:00,2025-07-07T16:39:00
29989,145,141,SCREEN 5,Hindi,,False,,,24,,2025-07-07T16:40:00,2025-07-07T19:54:00
29989,293,290,AUDI 07,Hindi,,True,,,390,,2025-07-07T07:20:00,2025-07-07T10:34:00
29989,293,290,AUDI 07,Hindi,,True,,,390,,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,293,293,AUDI 07,Hindi,,True,,,390,,2025-07-07T17:00:00,2025-07-07T20:14:00
29989,52,50,AUDI 02,Hindi,,True,GOLD,,390,gold,2025-07-07T10:20:00,2025-07-07T13:34:00
29989,24,24,AUDI 08,Hindi,,True,GOLD,,390,gold,2025-07-07T16:00:00,2025-07-07T19:14:00
29989,188,185,AUDI 03,Hindi,,True,,,391,,2025-07-07T13:25:00,2025-07-07T16:37:00
29989,171,171,AUDI 05,Hindi,,True,,,391,,2025-07-07T17:00:00,2025-07-07T20:12:00
29989,329,279,SCREEN 1,Hindi,,False,,,150,,2025-07-07T04:20:00,2025-07-07T07:34:00
29989,329,329,SCREEN 1,Hindi,,False,,,150,,2025-07-07T07:35:00,2025-07-07T10:49:00
29989,329,321,SCREEN 1,Hindi,,False,,,150,,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,329,326,SCREEN 1,Hindi,,False,,,150,,2025-07-07T17:00:00,2025-07-07T20:14:00
29989,255,246,SCREEN 1,Hindi,,False,ATMOS,,231,atmos,2025-07-07T07:10:00,2025-07-07T10:24:00
29989,205,183,SCREEN 4,Hindi,,False,LASER,,231,laser,2025-07-07T09:50:00,2025-07-07T13:04:00
29989,205,202,SCREEN 4,Hindi,,False,LASER,,231,laser,2025-07-07T16:15:00,2025-07-07T19:29:00
29989,200,186,SCREEN 5,Hindi,ATMOS,False,ATMOS,,110,atmos,2025-07-07T10:10:00,2025-07-07T13:24:00
29989,159,159,SCREEN 3,Hindi,,False,LASER,,110,laser,2025-07-07T16:40:00,2025-07-07T19:54:00
29989,211,203,AUDI 03,Hindi,,True,LASER,,531,laser,2025-07-07T07:05:00,2025-07-07T10:19:00
29989,211,208,AUDI 03,Hindi,,True,LASER,,531,laser,2025-07-07T10:20:00,2025-07-07T13:34:00
29989,211,196,AUDI 03,Hindi,,True,LASER,,531,laser,2025-07-07T13:35:00,2025-07-07T16:49:00
29989,211,209,AUDI 03,Hindi,,True,LASER,,531,laser,2025-07-07T16:50:00,2025-07-07T20:04:00
29989,259,243,SCREEN 3,Hindi,,True,,,510,,2025-07-07T10:00:00,2025-07-07T13:14:00
29989,259,249,SCREEN 3,Hindi,,True,,,510,,2025-07-07T13:15:00,2025-07-07T16:29:00
29989,228,204,AUDI 06,Hindi,,True,,,533,,2025-07-07T07:05:00,2025-07-07T10:19:00
29989,228,207,AUDI 06,Hindi,,True,,,533,,2025-07-07T10:20:00,2025-07-07T13:34:00
29989,228,207,AUDI 06,Hindi,,True,,,533,,2025-07-07T13:35:00,2025-07-07T16:49:00
29989,228,228,AUDI 06,Hindi,,True,,,533,,2025-07-07T16:50:00,2025-07-07T20:04:00
29989,43,35,AUDI 01,Hindi,,True,LUXE,,533,luxe,2025-07-07T06:30:00,2025-07-07T09:44:00
29989,53,49,AUDI 02,Hindi,,True,LUXE,,533,luxe,2025-07-07T13:15:00,2025-07-07T16:29:00
29989,368,354,AUDI 07,Hindi,,True,,,511,,2025-07-07T06:50:00,2025-07-07T10:04:00
29989,368,344,AUDI 07,Hindi,,True,,,511,,2025-07-07T10:05:00,2025-07-07T13:19:00
29989,368,364,AUDI 07,Hindi,,True,,,511,,2025-07-07T17:00:00,2025-07-07T20:19:00
29989,376,357,AUDI 05,Hindi,,True,ATMOS,,511,atmos,2025-07-07T13:30:00,2025-07-07T16:44:00
29989,44,37,AUDI 01 GOLD,Hindi,,True,GOLD,,511,gold,2025-07-07T06:35:00,2025-07-07T09:49:00
29989,44,42,AUDI 02 GOLD,Hindi,,True,GOLD,,511,gold,2025-07-07T13:15:00,2025-07-07T16:29:00
29989,44,44,AUDI 02 GOLD,Hindi,,True,GOLD,,511,gold,2025-07-07T16:30:00,2025-07-07T19:44:00
29989,233,231,AUDI 07,Hindi,,True,LASER,,534,laser,2025-07-07T07:05:00,2025-07-07T10:16:00
29989,233,230,AUDI 07,Hindi,,True,LASER,,534,laser,2025-07-07T10:20:00,2025-07-07T13:31:00
29989,233,230,AUDI 07,Hindi,,True,LASER,,534,laser,2025-07-07T13:35:00,2025-07-07T16:46:00
29989,233,233,AUDI 07,Hindi,,True,LASER,,534,laser,2025-07-07T16:50:00,2025-07-07T20:01:00
29989,204,193,AUDI 03,Hindi,,True,,,512,,2025-07-07T07:15:00,2025-07-07T10:29:00
29989,204,197,AUDI 03,Hindi,,True,,,512,,2025-07-07T10:30:00,2025-07-07T13:44:00
29989,204,191,AUDI 03,Hindi,,True,,,512,,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,204,199,AUDI 03,Hindi,,True,,,512,,2025-07-07T17:00:00,2025-07-07T20:14:00
29989,234,230,SCREEN-4,Hindi,ATMOS,True,,,519,,2025-07-07T07:25:00,2025-07-07T10:39:00
29989,234,230,SCREEN-4,Hindi,ATMOS,True,,,519,,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,137,133,SCREEN 2,Hindi,,False,,,14,,2025-07-07T07:30:00,2025-07-07T10:39:00
29989,137,131,SCREEN 2,Hindi,,False,,,14,,2025-07-07T10:40:00,2025-07-07T13:49:00
29989,137,127,SCREEN 2,Hindi,,False,,,14,,2025-07-07T16:50:00,2025-07-07T19:59:00
29989,104,95,SCREEN 5,Hindi,,False,LASER,,282,laser,2025-07-07T07:30:00,2025-07-07T10:44:00
29989,104,102,SCREEN 5,Hindi,,False,LASER,,282,laser,2025-07-07T13:25:00,2025-07-07T16:39:00
29989,104,104,SCREEN 5,Hindi,,False,LASER,,282,laser,2025-07-07T16:40:00,2025-07-07T19:54:00
29989,171,171,SCREEN 2,Hindi,,False,,,261,,2025-07-07T07:25:00,2025-07-07T10:37:00
29989,171,163,SCREEN 2,Hindi,,False,,,261,,2025-07-07T13:35:00,2025-07-07T16:47:00
29989,272,269,AUDI 03,Hindi,,True,,,385,,2025-07-07T06:45:00,2025-07-07T09:59:00
29989,272,270,AUDI 03,Hindi,,True,,,385,,2025-07-07T10:00:00,2025-07-07T13:14:00
29989,272,271,AUDI 03,Hindi,,True,,,385,,2025-07-07T13:15:00,2025-07-07T16:29:00
29989,272,272,AUDI 03,Hindi,,True,,,385,,2025-07-07T16:30:00,2025-07-07T19:44:00
29989,278,266,AUDI 04,Hindi,ATMOS,True,,,520,,2025-07-07T06:30:00,2025-07-07T09:44:00
29989,278,260,AUDI 04,Hindi,ATMOS,True,,,520,,2025-07-07T09:45:00,2025-07-07T12:59:00
29989,278,276,AUDI 04,Hindi,ATMOS,True,,,520,,2025-07-07T13:00:00,2025-07-07T16:14:00
29989,278,263,AUDI 04,Hindi,ATMOS,True,,,520,,2025-07-07T16:15:00,2025-07-07T19:29:00
29989,32,25,AUDI 12 GOLD,Hindi,,True,GOLD,,520,gold,2025-07-07T06:00:00,2025-07-07T09:14:00
29989,32,32,AUDI 12 GOLD,Hindi,,True,GOLD,,520,gold,2025-07-07T16:45:00,2025-07-07T19:59:00
29989,192,187,SCREEN-4,Hindi,ATMOS,True,,,522,,2025-07-07T10:05:00,2025-07-07T13:19:00
29989,265,263,SCREEN 5,Hindi,,False,,,148,,2025-07-07T13:35:00,2025-07-07T16:47:00
29989,265,265,SCREEN 5,Hindi,,False,,,148,,2025-07-07T16:50:00,2025-07-07T20:02:00
29989,34,30,SCREEN 3,Hindi,,False,INSIGNIA,,148,insignia,2025-07-07T07:05:00,2025-07-07T10:17:00
29989,292,289,SCREEN 3,Hindi,,False,,,127,,2025-07-07T07:05:00,2025-07-07T10:19:00
29989,292,290,SCREEN 3,Hindi,,False,,,127,,2025-07-07T10:20:00,2025-07-07T13:34:00
29989,179,179,SCREEN 1,Hindi,,False,,,127,,2025-07-07T16:40:00,2025-07-07T19:54:00
29989,108,103,SCREEN 2,Hindi,,False,,,208,,2025-07-07T10:35:00,2025-07-07T13:49:00
29989,108,106,SCREEN 2,Hindi,,False,,,208,,2025-07-07T17:00:00,2025-07-07T20:14:00
29989,167,155,AUDI 05,Hindi,,True,LASER,,528,laser,2025-07-07T06:55:00,2025-07-07T10:08:00
29989,178,162,AUDI 02,Hindi,,True,LASER,,528,laser,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,41,30,AUDI 01,Hindi,,True,,,529,,2025-07-07T07:55:00,2025-07-07T10:54:00
29989,41,39,AUDI 01,Hindi,,True,,,529,,2025-07-07T14:00:00,2025-07-07T16:59:00
29989,41,41,AUDI 01,Hindi,,True,,,529,,2025-07-07T17:00:00,2025-07-07T19:59:00
29989,245,232,AUDI 7,Hindi,ATMOS,True,,,507,,2025-07-07T06:45:00,2025-07-07T09:59:00
29989,245,231,AUDI 7,Hindi,ATMOS,True,,,507,,2025-07-07T10:00:00,2025-07-07T13:14:00
29989,245,216,AUDI 7,Hindi,ATMOS,True,,,507,,2025-07-07T13:15:00,2025-07-07T16:29:00
29989,245,235,AUDI 7,Hindi,ATMOS,True,,,507,,2025-07-07T16:30:00,2025-07-07T19:44:00
29989,28,24,AUDI 10 GOLD,Hindi,,True,GOLD,,507,gold,2025-07-07T10:30:00,2025-07-07T13:44:00
29989,26,26,AUDI 11 GOLD,Hindi,,True,GOLD,,507,gold,2025-07-07T16:15:00,2025-07-07T19:29:00
29989,49,46,SCREEN 12,Hindi,,True,INSIGNIA,,309,insignia,2025-07-07T09:40:00,2025-07-07T12:54:00
29989,37,37,SCREEN 14,Hindi,,True,INSIGNIA,,309,insignia,2025-07-07T10:30:00,2025-07-07T13:44:00
29989,37,35,SCREEN 14,Hindi,,True,INSIGNIA,,309,insignia,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,49,49,SCREEN 12,Hindi,,True,INSIGNIA,,309,insignia,2025-07-07T16:20:00,2025-07-07T19:34:00
29989,204,190,SCREEN 1,Hindi,,True,LASER,,309,laser,2025-07-07T07:15:00,2025-07-07T10:29:00
29989,204,197,SCREEN 1,Hindi,,True,LASER,,309,laser,2025-07-07T10:30:00,2025-07-07T13:44:00
29989,204,192,SCREEN 1,Hindi,,True,LASER,,309,laser,2025-07-07T13:45:00,2025-07-07T16:59:00
29989,204,202,SCREEN 1,Hindi,,True,LASER,,309,laser,2025-07-07T17:00:00,2025-07-07T20:14:00
34346,145,143,SCREEN 4,Telugu,,False,,,24,,2025-07-07T03:30:00,2025-07-07T06:34:00
34346,186,186,SCREEN 2,Telugu,,False,,,24,,2025-07-07T17:00:00,2025-07-07T20:09:00
34346,293,293,AUDI 07,Telugu,,False,,,390,,2025-07-07T10:35:00,2025-07-07T13:44:00
34346,24,24,AUDI 09,Telugu,,False,GOLD,,390,gold,2025-07-07T16:40:00,2025-07-07T19:49:00
34346,188,188,AUDI 04,Telugu,,False,,,391,,2025-07-07T10:10:00,2025-07-07T13:17:00
34346,188,188,AUDI 04,Telugu,,False,,,391,,2025-07-07T16:30:00,2025-07-07T19:37:00
34346,242,242,SCREEN 3,Telugu,,False,ATMOS,,282,atmos,2025-07-07T07:30:00,2025-07-07T10:39:00
34346,242,242,SCREEN 3,Telugu,,False,ATMOS,,282,atmos,2025-07-07T13:50:00,2025-07-07T16:59:00
34346,234,234,SCREEN 2,Telugu,,False,,,150,,2025-07-07T03:50:00,2025-07-07T06:57:00
34346,234,234,SCREEN 2,Telugu,,False,,,150,,2025-07-07T13:20:00,2025-07-07T16:27:00
34346,242,241,SCREEN 3,Telugu,,False,ATMOS,,150,atmos,2025-07-07T10:30:00,2025-07-07T13:37:00
34346,171,168,SCREEN 2,Telugu,,False,,,261,,2025-07-07T04:15:00,2025-07-07T07:22:00
34346,183,183,SCREEN 4,Telugu,,False,,,261,,2025-07-07T07:10:00,2025-07-07T10:17:00
34346,233,231,AUDI 01,Telugu,,False,,,385,,2025-07-07T06:30:00,2025-07-07T09:39:00
34346,233,233,AUDI 01,Telugu,,False,,,385,,2025-07-07T12:50:00,2025-07-07T15:59:00
34346,233,233,AUDI 01,Telugu,,False,,,385,,2025-07-07T16:00:00,2025-07-07T19:09:00
34346,206,206,SCREEN 2,Telugu,,False,,,231,,2025-07-07T03:15:00,2025-07-07T06:09:00
34346,206,203,SCREEN 2,Telugu,,False,,,231,,2025-07-07T09:50:00,2025-07-07T12:59:00
34346,255,243,SCREEN 1,Telugu,,False,ATMOS,,231,atmos,2025-07-07T16:30:00,2025-07-07T19:39:00
34346,205,201,SCREEN 4,Telugu,,False,LASER,,231,laser,2025-07-07T13:05:00,2025-07-07T16:14:00
34346,172,172,SCREEN 4,Telugu,,False,,,110,,2025-07-07T10:25:00,2025-07-07T13:34:00
34346,162,161,AUDI 04,Telugu,,False,LASER,,531,laser,2025-07-07T03:35:00,2025-07-07T06:28:00
34346,162,162,AUDI 04,Telugu,,False,LASER,,531,laser,2025-07-07T10:10:00,2025-07-07T13:19:00
34346,183,183,AUDI 02,Telugu,,False,LASER,,531,laser,2025-07-07T13:40:00,2025-07-07T16:44:00
34346,162,162,AUDI 04,Telugu,,False,LASER,,531,laser,2025-07-07T17:00:00,2025-07-07T20:09:00
34346,153,153,AUDI 09,Telugu,,False,,,520,,2025-07-07T04:05:00,2025-07-07T07:14:00
34346,153,153,AUDI 09,Telugu,,False,,,520,,2025-07-07T17:00:00,2025-07-07T20:09:00
34346,259,259,SCREEN 3,Telugu,,False,,,510,,2025-07-07T06:50:00,2025-07-07T09:59:00
34346,205,205,SCREEN 2,Telugu,,False,,,510,,2025-07-07T13:40:00,2025-07-07T16:49:00
34346,166,159,AUDI 10,Telugu,,False,,,533,,2025-07-07T03:40:00,2025-07-07T06:49:00
34346,199,199,AUDI 08,Telugu,,False,,,533,,2025-07-07T06:50:00,2025-07-07T09:59:00
34346,199,199,AUDI 08,Telugu,,False,,,533,,2025-07-07T16:20:00,2025-07-07T19:29:00
34346,58,58,AUDI 03,Telugu,,False,LUXE,,533,luxe,2025-07-07T13:30:00,2025-07-07T16:39:00
34346,368,364,AUDI 07,Telugu,,False,,,511,,2025-07-07T03:40:00,2025-07-07T06:49:00
34346,320,319,AUDI 04,Telugu,,False,ATMOS,,511,atmos,2025-07-07T07:30:00,2025-07-07T10:39:00
34346,320,320,AUDI 04,Telugu,,False,ATMOS,,511,atmos,2025-07-07T10:40:00,2025-07-07T13:49:00
34346,320,320,AUDI 04,Telugu,,False,ATMOS,,511,atmos,2025-07-07T17:00:00,2025-07-07T20:09:00
34346,265,263,SCREEN 5,Telugu,,False,,,148,,2025-07-07T07:30:00,2025-07-07T10:37:00
34346,233,233,AUDI 06,Telugu,,False,LASER,,534,laser,2025-07-07T09:15:00,2025-07-07T12:25:00
34346,153,143,AUDI 05,Telugu,,False,,,512,,2025-07-07T07:10:00,2025-07-07T10:19:00
34346,153,153,AUDI 05,Telugu,,False,,,512,,2025-07-07T13:30:00,2025-07-07T16:39:00
34346,153,153,AUDI 05,Telugu,,False,,,512,,2025-07-07T16:45:00,2025-07-07T19:54:00
34346,292,292,SCREEN 3,Telugu,,False,,,127,,2025-07-07T03:55:00,2025-07-07T07:04:00
34346,108,107,SCREEN 2,Telugu,,False,,,208,,2025-07-07T13:50:00,2025-07-07T16:59:00
34346,118,109,AUDI 01,Telugu,,False,LASER,,528,laser,2025-07-07T07:25:00,2025-07-07T10:33:00
34346,188,186,AUDI 04,Telugu,,False,LASER,,528,laser,2025-07-07T10:20:00,2025-07-07T13:27:00
34346,188,188,AUDI 04,Telugu,,False,LASER,,528,laser,2025-07-07T13:30:00,2025-07-07T16:37:00
34346,188,188,AUDI 04,Telugu,,False,LASER,,528,laser,2025-07-07T16:40:00,2025-07-07T19:47:00
34346,172,172,AUDI 4,Telugu,,False,,,507,,2025-07-07T03:25:00,2025-07-07T06:29:00
34346,183,183,AUDI 9,Telugu,,False,,,507,,2025-07-07T13:40:00,2025-07-07T16:49:00
34346,28,28,AUDI 10 GOLD,Telugu,,False,GOLD,,507,gold,2025-07-07T07:20:00,2025-07-07T10:29:00
34346,37,37,SCREEN 14,Telugu,,False,INSIGNIA,,309,insignia,2025-07-07T04:10:00,2025-07-07T07:19:00
34346,170,170,SCREEN 3,Telugu,,False,LASER,,309,laser,2025-07-07T09:55:00,2025-07-07T13:04:00
34346,170,170,SCREEN 3,Telugu,,False,LASER,,309,laser,2025-07-07T13:05:00,2025-07-07T16:14:00
34346,234,230,SCREEN-4,Telugu,,False,,,519,,2025-07-07T04:30:00,2025-07-07T07:24:00
34346,234,234,SCREEN-4,Telugu,,False,,,519,,2025-07-07T10:40:00,2025-07-07T13:44:00
34346,234,234,SCREEN-4,Telugu,,False,,,519,,2025-07-07T17:00:00,2025-07-07T20:09:00
33288,268,268,SCREEN 3,Hindi,,False,,,14,,2025-07-07T07:20:00,2025-07-07T10:06:00
33288,152,146,AUDI 04,Hindi,,False,,,390,,2025-07-07T07:55:00,2025-07-07T10:41:00
33288,52,52,AUDI 02,Hindi,,False,GOLD,,390,gold,2025-07-07T13:35:00,2025-07-07T16:26:00
33288,127,125,AUDI 01,Hindi,,False,,,391,,2025-07-07T16:15:00,2025-07-07T18:50:00
33288,242,242,SCREEN 3,Hindi,,False,ATMOS,,150,atmos,2025-07-07T16:50:00,2025-07-07T19:39:00
33288,95,90,AUDI 07,Hindi,,False,,,385,,2025-07-07T07:40:00,2025-07-07T10:31:00
33288,105,105,AUDI 05,Hindi,,False,,,385,,2025-07-07T13:45:00,2025-07-07T16:36:00
33288,252,250,SCREEN 3,Hindi,,False,,,231,,2025-07-07T09:45:00,2025-07-07T12:36:00
33288,201,201,SCREEN 1,Hindi,,False,,,110,,2025-07-07T10:50:00,2025-07-07T13:39:00
33288,183,183,AUDI 02,Hindi,,False,LASER,,531,laser,2025-07-07T10:50:00,2025-07-07T13:36:00
33288,153,153,AUDI 09,Hindi,,False,,,520,,2025-07-07T07:15:00,2025-07-07T10:06:00
33288,153,151,AUDI 09,Hindi,,False,,,520,,2025-07-07T10:10:00,2025-07-07T13:01:00
33288,110,110,AUDI 06,Hindi,,False,,,520,,2025-07-07T13:35:00,2025-07-07T16:26:00
33288,74,74,SCREEN 4,Hindi,,False,,,510,,2025-07-07T08:25:00,2025-07-07T11:11:00
33288,192,190,SCREEN-4,Hindi,ATMOS,False,,,522,,2025-07-07T06:50:00,2025-07-07T09:41:00
33288,178,178,SCREEN-3,Hindi,ATMOS,False,,,522,,2025-07-07T16:25:00,2025-07-07T19:16:00
33288,199,190,AUDI 08,Hindi,,False,,,533,,2025-07-07T03:55:00,2025-07-07T06:46:00
33288,222,220,AUDI 07,Hindi,,False,,,533,,2025-07-07T10:50:00,2025-07-07T13:41:00
33288,166,166,AUDI 10,Hindi,,False,,,533,,2025-07-07T13:20:00,2025-07-07T16:11:00
33288,53,53,AUDI 02,Hindi,,False,LUXE,,533,luxe,2025-07-07T16:30:00,2025-07-07T19:21:00
33288,228,225,AUDI 09,Hindi,,False,,,511,,2025-07-07T04:40:00,2025-07-07T07:31:00
33288,228,228,AUDI 09,Hindi,,False,,,511,,2025-07-07T17:00:00,2025-07-07T19:51:00
33288,44,42,AUDI 02 GOLD,Hindi,,False,GOLD,,511,gold,2025-07-07T07:30:00,2025-07-07T10:21:00
33288,202,191,SCREEN 2,Hindi,,False,,,148,,2025-07-07T06:40:00,2025-07-07T09:29:00
33288,121,121,AUDI 02,Hindi,,False,LASER,,534,laser,2025-07-07T10:10:00,2025-07-07T13:02:00
33288,73,67,AUDI 09,Hindi,,False,,,512,,2025-07-07T05:55:00,2025-07-07T08:46:00
33288,155,153,AUDI 07,Hindi,,False,,,512,,2025-07-07T13:50:00,2025-07-07T16:41:00
33288,108,108,SCREEN 2,Hindi,,False,,,208,,2025-07-07T07:25:00,2025-07-07T10:16:00
33288,118,118,AUDI 01,Hindi,,False,LASER,,528,laser,2025-07-07T16:45:00,2025-07-07T19:36:00
33288,40,38,AUDI 04,Hindi,,False,,,529,,2025-07-07T14:10:00,2025-07-07T16:46:00
33288,172,159,AUDI 5,Hindi,,False,,,507,,2025-07-07T10:40:00,2025-07-07T13:31:00
33288,172,166,AUDI 4,Hindi,,False,,,507,,2025-07-07T17:00:00,2025-07-07T19:51:00
33288,28,26,AUDI 10 GOLD,Hindi,,False,GOLD,,507,gold,2025-07-07T13:45:00,2025-07-07T16:33:00
33288,130,124,SCREEN 10,Hindi,,False,LASER,,309,laser,2025-07-07T04:40:00,2025-07-07T07:31:00
33288,130,130,SCREEN 10,Hindi,,False,LASER,,309,laser,2025-07-07T07:35:00,2025-07-07T10:26:00
33288,136,136,SCREEN 6,Hindi,,False,LASER,,309,laser,2025-07-07T13:55:00,2025-07-07T16:46:00
33288,165,165,SCREEN 4,Hindi,,False,LASER,,309,laser,2025-07-07T16:40:00,2025-07-07T19:28:00
33288,234,234,SCREEN-5,Hindi,ATMOS,False,,,519,,2025-07-07T16:50:00,2025-07-07T19:41:00
32983,145,141,SCREEN 4,Telugu,,False,,,24,,2025-07-07T13:10:00,2025-07-07T16:47:00
32983,152,150,AUDI 04,Tamil,,True,,,390,,2025-07-07T04:30:00,2025-07-07T07:52:00
32983,245,243,AUDI 05,Telugu,,True,,,390,,2025-07-07T12:50:00,2025-07-07T16:27:00
32983,171,169,AUDI 05,Telugu,,True,,,391,,2025-07-07T10:30:00,2025-07-07T14:05:00
32983,104,104,SCREEN 1,Telugu,,False,,,282,,2025-07-07T16:50:00,2025-07-07T20:27:00
32983,183,183,SCREEN 4,Telugu,,False,,,261,,2025-07-07T16:40:00,2025-07-07T20:15:00
32983,110,107,AUDI 04,Telugu,,True,,,385,,2025-07-07T04:15:00,2025-07-07T07:37:00
32983,194,193,AUDI 06,Telugu,,True,,,385,,2025-07-07T10:05:00,2025-07-07T13:42:00
32983,194,194,AUDI 06,Telugu,,True,,,385,,2025-07-07T17:00:00,2025-07-07T20:37:00
32983,206,205,SCREEN 2,Telugu,,False,,,231,,2025-07-07T16:50:00,2025-07-07T20:27:00
32983,162,159,AUDI 04,Telugu,,True,LASER,,531,laser,2025-07-07T06:30:00,2025-07-07T10:07:00
32983,162,154,AUDI 04,Telugu,,True,LASER,,531,laser,2025-07-07T13:20:00,2025-07-07T16:57:00
32983,188,177,AUDI 03,Telugu,,True,,,520,,2025-07-07T07:35:00,2025-07-07T11:12:00
32983,153,149,AUDI 09,Telugu,,True,,,520,,2025-07-07T13:20:00,2025-07-07T16:57:00
32983,74,74,SCREEN 4,Telugu,,True,,,510,,2025-07-07T17:00:00,2025-07-07T20:37:00
32983,125,125,SCREEN-1,Telugu,ATMOS,True,,,522,,2025-07-07T16:50:00,2025-07-07T20:27:00
32983,166,154,AUDI 10,Telugu,,True,,,533,,2025-07-07T06:50:00,2025-07-07T10:27:00
32983,166,166,AUDI 10,Telugu,,True,,,533,,2025-07-07T17:00:00,2025-07-07T20:37:00
32983,368,365,AUDI 07,Telugu,,True,,,511,,2025-07-07T13:20:00,2025-07-07T16:57:00
32983,320,318,AUDI 04,Telugu,,True,ATMOS,,511,atmos,2025-07-07T03:50:00,2025-07-07T07:27:00
32983,253,249,SCREEN 1,Telugu,,False,,,148,,2025-07-07T12:50:00,2025-07-07T16:25:00
32983,233,212,AUDI 06,Telugu,,True,LASER,,534,laser,2025-07-07T05:30:00,2025-07-07T09:06:00
32983,155,148,AUDI 07,Telugu,,True,,,512,,2025-07-07T07:15:00,2025-07-07T10:52:00
32983,155,155,AUDI 07,Telugu,,True,,,512,,2025-07-07T16:45:00,2025-07-07T20:22:00
32983,188,171,AUDI 04,Telugu,,True,LASER,,528,laser,2025-07-07T03:50:00,2025-07-07T07:27:00
32983,178,171,AUDI 02,Telugu,,True,LASER,,528,laser,2025-07-07T07:15:00,2025-07-07T10:52:00
32983,172,172,AUDI 03,Telugu,,True,LASER,,528,laser,2025-07-07T17:00:00,2025-07-07T20:37:00
32983,166,163,AUDI 8,Telugu,,True,,,507,,2025-07-07T17:00:00,2025-07-07T20:37:00
32983,163,156,SCREEN 9,Telugu,,True,LASER,,309,laser,2025-07-07T06:45:00,2025-07-07T10:22:00
32983,163,156,SCREEN 9,Telugu,,True,LASER,,309,laser,2025-07-07T13:10:00,2025-07-07T16:47:00
32983,163,163,SCREEN 9,Telugu,,True,LASER,,309,laser,2025-07-07T16:50:00,2025-07-07T20:27:00
32983,188,188,SCREEN-1,Telugu,ATMOS,True,,,519,,2025-07-07T16:50:00,2025-07-07T20:27:00
31985,145,145,SCREEN 4,Telugu,,False,,,24,,2025-07-07T09:30:00,2025-07-07T13:08:00
31985,24,24,AUDI 08,Telugu,,False,GOLD,,390,gold,2025-07-07T12:20:00,2025-07-07T15:58:00
31985,123,123,AUDI 06,Telugu,,False,,,391,,2025-07-07T16:00:00,2025-07-07T19:36:00
31985,95,94,AUDI 07,Telugu,,False,,,385,,2025-07-07T10:35:00,2025-07-07T14:13:00
31985,105,105,AUDI 05,Telugu,,False,,,385,,2025-07-07T16:40:00,2025-07-07T20:18:00
31985,206,190,SCREEN 2,Telugu,,False,,,231,,2025-07-07T06:10:00,2025-07-07T09:48:00
31985,144,144,AUDI 07,Telugu,,False,LASER,,531,laser,2025-07-07T16:30:00,2025-07-07T20:08:00
31985,85,81,AUDI 05,Telugu,,False,,,520,,2025-07-07T10:40:00,2025-07-07T14:18:00
31985,110,110,AUDI 06,Telugu,,False,,,520,,2025-07-07T16:30:00,2025-07-07T20:08:00
31985,74,73,SCREEN 4,Telugu,,False,,,510,,2025-07-07T13:20:00,2025-07-07T16:58:00
31985,125,125,SCREEN-1,Telugu,ATMOS,True,,,522,,2025-07-07T13:15:00,2025-07-07T16:48:00
31985,222,222,AUDI 07,Telugu,,False,,,533,,2025-07-07T16:40:00,2025-07-07T20:18:00
31985,218,218,AUDI 06,Telugu,,False,,,511,,2025-07-07T16:50:00,2025-07-07T20:28:00
31985,44,42,AUDI 01 GOLD,Telugu,,False,GOLD,,511,gold,2025-07-07T09:50:00,2025-07-07T13:28:00
31985,121,121,AUDI 02,Telugu,,False,LASER,,534,laser,2025-07-07T16:30:00,2025-07-07T20:09:00
